Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
ZNF644	gene	ZNF644	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Myopia 21, autosomal dominant, MIM# 614167				21695231;30834109;31560770;24991186		False	3	100;0;0	1.4452	True		ENSG00000122482	ENSG00000122482	HGNC:29222													
ZNF687	gene	ZNF687	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Paget disease of bone 6, MIM#616833				26849110;29493781;32106343		False	3	50;50;0	1.4452	True		ENSG00000143373	ENSG00000143373	HGNC:29277													
ZNF699	gene	ZNF699	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	DEGCAGS syndrome, MIM# 619488				33875846		False	3	100;0;0	1.4452	True		ENSG00000196110	ENSG00000196110	HGNC:24750													
ZNF711	gene	ZNF711	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Mental retardation, X-linked 97;OMIM #300803				27993705;19377476		False	3	100;0;0	1.4452	True		ENSG00000147180	ENSG00000147180	HGNC:13128													
ZNF808	gene	ZNF808	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Pancreatic agenesis 3, MIM# 620991				PMID: 37308312		False	3	100;0;0	1.4452	True		ENSG00000198482	ENSG00000198482	HGNC:33230													
ZNFX1	gene	ZNFX1	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Immunodeficiency 91 and hyperinflammation, MIM# 619644				33872655;33876776;34708404		False	3	100;0;0	1.4452	True		ENSG00000124201	ENSG00000124201	HGNC:29271													
ZNHIT3	gene	ZNHIT3	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	PEHO syndrome, MIM# 260565				28335020;28335020;31048081		False	3	100;0;0	1.4452	True		ENSG00000108278	ENSG00000273611	HGNC:12309													
ZNRF3	gene	ZNRF3	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	complex neurodevelopmental disorder MONDO:0100038				39168120		False	3	100;0;0	1.4452	True		ENSG00000183579	ENSG00000183579	HGNC:18126													
ZP1	gene	ZP1	Expert list;Expert Review Green	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Oocyte maturation defect 1, MIM# 615774				24670168;30810869;32573113;33272616		False	3	100;0;0	1.4452	True		ENSG00000149506	ENSG00000149506	HGNC:13187													
ZP2	gene	ZP2	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Oocyte maturation defect 6, MIM# 618353;Female infertility				30810869;29895852		False	3	100;0;0	1.4452	True		ENSG00000103310	ENSG00000103310	HGNC:13188													
ZP3	gene	ZP3	Expert list;Expert Review Green	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Oocyte maturation defect 3, MIM# 617712				28886344;30810869;33272616;32573113		False	3	100;0;0	1.4452	True		ENSG00000188372	ENSG00000188372	HGNC:13189													
ZRSR2	gene	ZRSR2	Expert Review;Expert Review Green	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Orofaciodigital syndrome XXI, MIM# 301132				38158857		False	3	100;0;0	1.4452	True		ENSG00000169249	ENSG00000169249	HGNC:23019													
ZSCAN10	gene	ZSCAN10	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Otofacial neurodevelopmental syndrome, MIM# 620910				PMID: 38386308		False	3	100;0;0	1.4452	True		ENSG00000130182	ENSG00000130182	HGNC:12997													
ZSWIM6	gene	ZSWIM6	Expert Review;Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder with movement abnormalities, abnormal gait, and autistic features, MIM# 617865;Acromelic frontonasal dysostosis, MIM# 603671				29198722;25105228;26706854		False	3	50;50;0	1.4452	True		ENSG00000130449	ENSG00000130449	HGNC:29316													
ZSWIM7	gene	ZSWIM7	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Spermatogenic failure 71 MONDO:0030787;Ovarian dysgenesis 10  MONDO:0030736				32719396, 33713115, 40991243, 40991243		False	3	100;0;0	1.4452	True		ENSG00000214941	ENSG00000214941	HGNC:26993													
AASS	gene	AASS	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Hyperlysinemia, MIM# 238700				23570448		False	2	0;100;0	1.4452	True		ENSG00000008311	ENSG00000008311	HGNC:17366													
ABCC1	gene	ABCC1	Expert Review Amber;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Deafness-77, autosomal dominant (DFNA77), MIM#618915				31273342		False	2	0;100;0	1.4452	True		ENSG00000103222	ENSG00000103222	HGNC:51													
ABCD3	gene	ABCD3	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Bile acid synthesis defect, congenital, 5 (MIM#616278)				25168382		False	2	0;100;0	1.4452	True		ENSG00000117528	ENSG00000117528	HGNC:67													
ABI2	gene	ABI2	Expert Review Amber;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder, MONDO:0700092, ABI2-related				40475134		False	2	0;100;0	1.4452	True		ENSG00000138443	ENSG00000138443	HGNC:24011													
ACACA	gene	ACACA	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Acetyl-CoA carboxylase deficiency MIM#613933				34552920;10677481;16717184		False	2	0;50;50	1.4452	True		ENSG00000132142	ENSG00000278540	HGNC:84													
ACADS	gene	ACADS	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Acyl-CoA dehydrogenase, short-chain, deficiency of, MIM# 201470;MONDO:0008722						False	2	0;100;0	1.4452	True		ENSG00000122971	ENSG00000122971	HGNC:90													
ACKR3	gene	ACKR3	Expert Review Amber;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Oculomotor-abducens synkinesis, MIM# 619215				PMID: 3121183		False	2	0;100;0	1.4452	True		ENSG00000144476	ENSG00000144476	HGNC:23692													
ACSF3	gene	ACSF3	Expert Review Amber;NHS GMS;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Combined malonic and methylmalonic aciduria MIM#614265				21841779;30740739		False	2	0;100;0	1.4452	True		ENSG00000176715	ENSG00000176715	HGNC:27288													
ADAM23	gene	ADAM23	Expert Review Amber;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Neonatal-onset developmental and epileptic encephalopathy, MONDO:0100455, ADAM23-related				(PMID: 40455867)		False	2	0;100;0	1.4452	True		ENSG00000114948	ENSG00000114948	HGNC:202													
ADAMTS9	gene	ADAMTS9	Expert Review Amber;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Nephropathy-related ciliopathy, MONDO:0022409, ADAMTS9-related				30609407		False	2	50;50;0	1.4452	True		ENSG00000163638	ENSG00000163638	HGNC:13202													
ADCY10	gene	ADCY10	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hypercalciuria, absorptive, susceptibility to MIM#143870;asthenozoospermia with absorptive hypercalciuria				PMID: 11932268;31119281;25296721;32913531;34463764		False	2	0;100;0	1.4452	True		ENSG00000143199	ENSG00000143199	HGNC:21285													
ADD1	gene	ADD1	Expert Review Amber;Literature	Mendeliome			BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	Neurodevelopmental disorder MONDO:0700092, ADD1-related				PMID: 34906466		False	2	50;50;0	1.4452	True		ENSG00000087274	ENSG00000087274	HGNC:243													
ADIPOR1	gene	ADIPOR1	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Retinitis pigmentosa				27655171;26662040		False	2	0;100;0	1.4452	True		ENSG00000159346	ENSG00000159346	HGNC:24040													
AFP	gene	AFP	Expert Review Amber;Literature	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Alpha-fetoprotein deficiency MIM#615969;[Hereditary persistence of alpha-fetoprotein] MIM#615970				15280901;18854864, 14699509, 7684942		False	2	0;100;0	1.4452	True		ENSG00000081051	ENSG00000081051	HGNC:317													
AGAP1	gene	AGAP1	Expert Review Amber;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cerebral palsy, MONDO:0006497, AGAP1-related				31700678;25666757;30472483		False	2	0;100;0	1.4452	True		ENSG00000157985	ENSG00000157985	HGNC:16922													
AGPAT3	gene	AGPAT3	Expert Review Amber;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder (MONDO#0700092), AGPAT3-related				37821758		False	2	100;0;0	1.4452	True		ENSG00000160216	ENSG00000160216	HGNC:326													
AHR	gene	AHR	Expert Review Amber;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Retinitis pigmentosa 85 MIM#618345;Foveal hypoplasia 3, MIM# 620958				29726989;31896775		False	2	0;100;0	1.4452	True		ENSG00000106546	ENSG00000106546	HGNC:348													
AKAP3	gene	AKAP3	Expert Review Amber;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	spermatogenic failure MONDO:0004983				35228300;31969357		False	2	0;100;0	1.4452	False		ENSG00000111254	ENSG00000111254	HGNC:373													
AKAP6	gene	AKAP6	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder, MONDO:0700092, AKAP6-related				28600779		False	2	0;100;0	1.4452	True		ENSG00000151320	ENSG00000151320	HGNC:376													
ALPI	gene	ALPI	Expert list;Expert Review Amber	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Inflammatory bowel disease, MONDO:0005265, ALPI-related				29567797;32084423		False	2	0;100;0	1.4452	True		ENSG00000163295	ENSG00000163295	HGNC:437													
ANAPC7	gene	ANAPC7	Expert Review Amber;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Ferguson-Bonni neurodevelopmental syndrome, MIM# 619699				34942119		False	2	0;100;0	1.4452	True		ENSG00000196510	ENSG00000196510	HGNC:17380													
ANGPT1	gene	ANGPT1	Expert Review Amber;Other	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hereditary angioedema-5 (HAE5), MIM#619361				28601681;24852101;30689269;10617467;8980224		False	2	0;100;0	1.4452	True		ENSG00000154188	ENSG00000154188	HGNC:484													
ANKZF1	gene	ANKZF1	Expert Review Amber;Other	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Infantile-onset inflammatory bowel disease, MONDO:0005265, ANKZF1-related				28302725		False	2	75;25;0	1.4452	True		ENSG00000163516	ENSG00000163516	HGNC:25527													
ANLN	gene	ANLN	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Focal segmental glomerulosclerosis 8, OMIM #616032				24676636;30002222;34819827;38322629;37957688		False	2	0;100;0	1.4452	True		ENSG00000011426	ENSG00000011426	HGNC:14082													
ANO1	gene	ANO1	Expert Review Amber;Literature	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Intestinal dysmotility syndrome, MIM# 620045;Moyamoya disease 7, MIM# 620687				32487539;37253099		False	2	0;100;0	1.4452	True		ENSG00000131620	ENSG00000131620	HGNC:21625													
ANXA5	gene	ANXA5	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	{Pregnancy loss, recurrent, susceptibility to, 3} MIM#614391				PMID: 17339269;12665588;34878150		False	2	0;100;0	1.4452	True		ENSG00000164111	ENSG00000164111	HGNC:543													
AP1S3	gene	AP1S3	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	{Psoriasis 15, pustular, susceptibility to} 616106				24791904;27388993		False	2	0;100;0	1.4452	True		ENSG00000152056	ENSG00000152056	HGNC:18971													
AP5B1	gene	AP5B1	Expert Review Amber;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Hereditary macular dystrophy MONDO:0020242, AP-5 complex-related				40081374		False	2	0;100;0	1.4452	True		ENSG00000254470	ENSG00000254470	HGNC:25104													
APBB1	gene	APBB1	Expert Review Amber;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Infertility disorder, MONDO:0005047, APBB1-related				40151319		False	2	0;100;0	1.4452	True		ENSG00000166313	ENSG00000166313	HGNC:581													
APOL1	gene	APOL1	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	{Glomerulosclerosis, focal segmental, 4, susceptibility to} 612551;{End-stage renal disease, nondiabetic, susceptibility to} OMIM:612551				29470556;20647424;24206458;20635188;33517446		False	2	0;100;0	1.4452	True		ENSG00000100342	ENSG00000100342	HGNC:618													
APOLD1	gene	APOLD1	Expert Review Amber;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Bleeding disorder, vascular-type (MIM#620715)				35638551		False	2	0;100;0	1.4452	True		ENSG00000178878	ENSG00000178878	HGNC:25268													
APOO	gene	APOO	Expert Review Amber;Literature	Mendeliome			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Mitochondrial disease, MONDO:0044970, APOO-related;Developmental delay;Lactic acidosis;Muscle weakness;Hypotonia;Repetitive infections;Cognitive impairment;Autistic behaviour				32439808;37649161		False	2	0;50;50	1.4452	True		ENSG00000184831	ENSG00000184831	HGNC:28727													
AQP1	gene	AQP1	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Pulmonary arterial hypertension MONDO:0015924, AQP1-related				PMID:22683574;29650961;37007933;35627312		False	2	50;50;0	1.4452	True		ENSG00000240583	ENSG00000240583	HGNC:633													
AQP3	gene	AQP3	Expert Review Amber;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	[Blood group GIL] MIM#607457				PMID: 10737773;12239222		False	2	0;100;0	1.4452	True		ENSG00000165272	ENSG00000165272	HGNC:636													
AQP4	gene	AQP4	Expert Review Amber;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Megalencephalic leukoencephalopathy with subcortical cysts 4, remitting MIM#620448				37143309		False	2	0;100;0	1.4452	True		ENSG00000171885	ENSG00000171885	HGNC:637													
ARAF	gene	ARAF	Expert Review Amber;Literature	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Lymphatic malformation, MONDO:0019313, ARAF-related				31263281		False	2	0;100;0	1.4452	True	Other	ENSG00000078061	ENSG00000078061	HGNC:646													
ARAP3	gene	ARAP3	Expert Review Amber;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Lymphoedema, MONDO:0019297, ARAP3-related				32908855		False	2	0;100;0	1.4452	True		ENSG00000120318	ENSG00000120318	HGNC:24097													
ARFGEF3	gene	ARFGEF3	Expert Review Amber;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Dystonia, MONDO:0044807, ARFGEF3-related				PMID: 33098801		False	2	50;50;0	1.4452	True		ENSG00000112379	ENSG00000112379	HGNC:21213													
ARHGAP36	gene	ARHGAP36	Expert Review;Expert Review Amber	Mendeliome			X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	Bazex-Dupre-Christol syndrome, MIM# 301845				35986704;40015599		False	2	0;100;0	1.4452	True	Other	ENSG00000147256	ENSG00000147256	HGNC:26388													
ARHGEF1	gene	ARHGEF1	Expert list;Expert Review Amber	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Immunodeficiency 62, MIM#618459				30521495		False	2	0;50;50	1.4452	True		ENSG00000076928	ENSG00000076928	HGNC:681													
ARHGEF10	gene	ARHGEF10	Expert Review Amber;Royal Melbourne Hospital;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Slowed nerve conduction velocity, MIM# 608236				14508709;21719701;25025039;29456827;25275565		False	2	0;100;0	1.4452	True	Other	ENSG00000104728	ENSG00000104728	HGNC:14103													
ARHGEF38	gene	ARHGEF38	Expert Review Amber;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Cleft lip/palate MONDO:0016044, ARHGEF38-related				36493769		False	2	0;100;0	1.4452	True		ENSG00000236699	ENSG00000236699	HGNC:25968													
ARHGEF40	gene	ARHGEF40	Expert Review Amber;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neurodevelopmental disorder MONDO:0700092				PMID: 39838643		False	2	0;50;50	1.4452	True		ENSG00000165801	ENSG00000165801	HGNC:25516													
ARID3A	gene	ARID3A	Expert Review Amber;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Congenital anomaly of kidney and urinary tract, MONDO:0019719, ARID3A-related;Cornelia de Lange syndrome - MONDO:0016033				40677927;40774958		False	2	0;50;50	1.4452	True		ENSG00000116017	ENSG00000116017	HGNC:3031													
ARNT2	gene	ARNT2	Expert Review Amber;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Webb-Dattani syndrome MONDO:0014404				11381139;24022475		False	2	0;100;0	1.4452	True		ENSG00000172379	ENSG00000172379	HGNC:16876													
ARPC3	gene	ARPC3	Expert Review Amber;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Charcot-Marie-Tooth disease MONDO:0015626				36928819;26166300		False	2	0;100;0	1.4452	True		ENSG00000111229	ENSG00000111229	HGNC:706													
